@RELATION SINGLE_MISUSE_TRAIN_DATA
@ATTRIBUTE ATTR1 numeric
@ATTRIBUTE ATTR2 numeric
@ATTRIBUTE ATTR3 numeric
@ATTRIBUTE ATTR4 numeric
@ATTRIBUTE ATTR5 numeric
@ATTRIBUTE ATTR6 numeric
@ATTRIBUTE ATTR7 numeric
@ATTRIBUTE ATTR8 numeric
@ATTRIBUTE ATTR9 numeric
@ATTRIBUTE ATTR10 numeric
@ATTRIBUTE ATTR11 numeric
@ATTRIBUTE ATTR12 numeric
@ATTRIBUTE ATTR13 numeric
@ATTRIBUTE ATTR14 numeric
@ATTRIBUTE ATTR15 numeric
@ATTRIBUTE ATTR16 numeric
@ATTRIBUTE ATTR17 numeric
@ATTRIBUTE ATTR18 numeric
@ATTRIBUTE ATTR19 numeric
@ATTRIBUTE ATTR20 numeric
@ATTRIBUTE ATTR21 numeric
@ATTRIBUTE ATTR22 numeric
@ATTRIBUTE ATTR23 numeric
@ATTRIBUTE ATTR24 numeric
@ATTRIBUTE ATTR25 numeric
@ATTRIBUTE ATTR26 numeric
@ATTRIBUTE ATTR27 numeric
@ATTRIBUTE ATTR28 numeric
@ATTRIBUTE ATTR29 numeric
@ATTRIBUTE ATTR30 numeric
@ATTRIBUTE ATTR31 numeric
@ATTRIBUTE ATTR32 numeric
@ATTRIBUTE ATTR33 numeric
@ATTRIBUTE ATTR34 numeric
@ATTRIBUTE ATTR35 numeric
@ATTRIBUTE ATTR36 numeric
@ATTRIBUTE ATTR37 numeric
@ATTRIBUTE ATTR38 numeric
@ATTRIBUTE ATTR39 numeric
@ATTRIBUTE ATTR40 numeric
@ATTRIBUTE ATTR41 numeric
@ATTRIBUTE ATTACK_TYPE {Optimized_Back, Optimized_BufferOverflow, Optimized_FTPWrite, Optimized_GuessPassword, Optimized_Imap, Optimized_IPSweep, Optimized_Land, Optimized_LoadModule, Optimized_MultiHop, Optimized_Neptune, Optimized_NMap, Optimized_Normal, Optimized_Perl, Optimized_PHF, Optimized_Pod, Optimized_PortSweep, Optimized_RootKit, Optimized_Satan, Optimized_Smurf, Optimized_Spy, Optimized_TearDrop, Optimized_WarezClient, Optimized_WarezMaster}
@DATA
0, 0.02, 0.06, 0, 0.00018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.033, 0.1, 0, 0.1, 0.1, 0, 0, 0, 0, Optimized_IPSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028, 0.028, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.198, 0.198, 0.1, 0, 0.001, 0, 0, 0, 0.002, 0.002, Optimized_Back
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.242, 0.095, 0.001, 0.095, 0, 0, 0, 0.001, 0, Optimized_Smurf
0, 0, 0.55, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.1, 0.1, 0.05, 0.1, 0, 0.255, 0.001, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.241, 0.241, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.241, 0.095, 0.001, 0.095, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.09, 0, 0.0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.448, 0.448, 0, 0, 0, 0, 0.1, 0, 0, 0.047, 0.047, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.044, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.009, 0.1, 0, 0.1, 0.056, 0, 0, 0, 0, Optimized_IPSweep
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.001, 0, 0.002, 0, 0, 0, 0, 0, 0, Optimized_TearDrop
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.026, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.048, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067, 0.066, 0, 0, 0.001, 0, 0.099, 0.003, 0, 0.255, 0.066, 0.026, 0.002, 0.026, 0, 0, 0, 0.056, 0, Optimized_TearDrop
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.443, 0.443, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.041, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.019, 0.1, 0, 0.1, 0.053, 0, 0, 0, 0, Optimized_IPSweep
0, 0.02, 0.09, 0, 0.0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.042, 0.042, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0, 0.05, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.034, 0.001, 0.003, 0.074, 0.076, 0, 0.076, 0.1, 0, 0, Optimized_NMap
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.014, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.057, 0.1, 0, 0.1, 0.051, 0, 0, 0, 0, Optimized_IPSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.223, 0.087, 0.002, 0.087, 0, 0, 0, 0.007, 0, Optimized_Smurf
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.378, 0.378, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.038, 0.038, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.038, 0.015, 0.002, 0.015, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.034, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.158, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.044, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.079, 0.1, 0, 0.1, 0.051, 0, 0, 0, 0, Optimized_IPSweep
0, 0.02, 0.09, 0, 0.0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.057, 0.057, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0.0006, 0, 0.05, 0, 0, 3E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.004, 0.002, 0.025, 0.1, 0.025, 0.1, 0, 0, 0.075, 0.05, Optimized_IPSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.244, 0.096, 0.001, 0.096, 0, 0, 0, 0.001, 0, Optimized_Smurf
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.166, 0.001, 0.001, 0.071, 0.071, 0, 0.004, 0, 0.063, 0.1, Optimized_PortSweep
0, 0, 0.36, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.255, 0.001, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.03, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.129, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0, 0, 0.14, 0, 0.00334, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.011, 0.1, 0, 0.1, 0.045, 0, 0, 0, 0, Optimized_WarezClient
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.133, 0.052, 0.002, 0.052, 0, 0.001, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.09, 0, 0.0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.125, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0, 0.25, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.1, 0.1, 0.05, 0.1, 0, 0.255, 0.001, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0, 0.14, 0, 0.00334, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.021, 0.1, 0, 0.1, 0.014, 0, 0, 0, 0, Optimized_WarezClient
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.1, 0.1, 0.05, 0.1, 0, 0.255, 0.001, 0, 0.051, 0.045, 0, 0.007, 0, 0.046, 0.1, Optimized_PortSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.02, 0, 0, 0, 0, 0.1, 0, 0.1, 0.003, 0.163, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.255, 0.001, 0, 0.032, 0.063, 0, 0, 0, 0.063, 0.1, Optimized_PortSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.076, 0.076, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.076, 0.03, 0.002, 0.03, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.06, 0.06, 0.1, 0, 0.002, 0, 0, 0, 0.002, 0.002, Optimized_Back
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029, 0.002, 0.079, 0.1, 0.021, 0, 0.007, 0.041, 0, 0.255, 0.002, 0.001, 0.005, 0.011, 0, 0.009, 0.1, 0.002, 0, Optimized_PortSweep
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.162, 0.001, 0.001, 0.07, 0.07, 0, 0.004, 0, 0.063, 0.1, Optimized_PortSweep
0.0008, 0, 0.1, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.255, 0.002, 0.001, 0.071, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.033, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.082, 0.1, 0, 0.1, 0.026, 0, 0, 0, 0, Optimized_NMap
0.0004, 0, 0.25, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.158, 0.002, 0, 0, 0.1, 0.1, 0.001, 0.053, 0, 0.255, 0.002, 0.001, 0.033, 0.062, 0, 0, 0, 0.092, 0.1, Optimized_PortSweep
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.054, 0.054, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.054, 0.021, 0.004, 0.021, 0, 0.002, 0, 0, 0, Optimized_TearDrop
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.184, 0.084, 0.054, 0, 0, 0, 0.046, 0.004, 0, 0.255, 0.084, 0.033, 0.067, 0.033, 0, 0.009, 0, 0.058, 0, Optimized_TearDrop
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.1, 0.1, 0.05, 0.1, 0, 0.252, 0.001, 0, 0.012, 0.01, 0, 0, 0, 0.01, 0.1, Optimized_PortSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.172, 0.067, 0.003, 0.067, 0, 0, 0, 0, 0, Optimized_Smurf
0.0004, 0, 0.14, 0, 0.00832, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.007, 0.018, 0.1, 0, 0.1, 0.011, 0, 0, 0, 0, Optimized_WarezClient
0, 0.02, 0.09, 0, 0.0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.449, 0.449, 0, 0, 0, 0, 0.1, 0, 0, 0.172, 0.172, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.004, 0.036, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.037, 0.037, 0, 0, 0, 0, 0.1, 0, 0, 0.25, 0.037, 0.015, 0.065, 0.015, 0, 0.002, 0, 0.053, 0, Optimized_TearDrop
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.04, 0, 0, 0, 0, 0.1, 0, 0.1, 0.004, 0.124, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.109, 0.009, 0.092, 0, 0, 0, 0.008, 0.006, 0, 0.255, 0.009, 0.004, 0.097, 0.004, 0, 0.009, 0, 0.088, 0, Optimized_TearDrop
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142, 0.142, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.225, 0.088, 0.002, 0.088, 0, 0, 0, 0.007, 0, Optimized_Smurf
0, 0, 0, 0.08, 0.50248, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.011, 0, 0, 0.01, 0.018, 0.1, 0, 0.018, 0.119, 0.119, 0.1, 0, 0.001, 0, 0, 0, 0.005, 0.005, Optimized_Back
0, 0.02, 0.09, 0, 0.0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.112, 0.112, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0.0012, 0, 0.14, 0, 0.07045, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.015, 0.042, 0.1, 0, 0.1, 0.007, 0, 0, 0, 0, Optimized_WarezClient
0, 0.01, 0.12, 0, 0.00207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.12, 0.104, 0.087, 0.002, 0.087, 0, 0, 0, 0, 0, Optimized_NMap
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.097, 0.097, 0, 0, 0, 0, 0.1, 0, 0, 0.169, 0.097, 0.057, 0.002, 0.057, 0, 0, 0, 0, 0, Optimized_TearDrop
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.074, 0.002, 0.003, 0.005, 0.003, 0, 0, 0, 0, 0, Optimized_TearDrop
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.047, 0, 0, 0, 0, 0.1, 0, 0.1, 0.003, 0.207, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.01, 0.12, 0, 0.00207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.088, 0.072, 0.082, 0.002, 0.082, 0, 0, 0, 0, 0, Optimized_NMap
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.211, 0.211, 0.1, 0, 0, 0, 0, 0, 0.001, 0.001, Optimized_Back
0, 0, 0.14, 0, 0.00334, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.006, 0.006, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_WarezClient
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.017, 0, 0, 0, 0, 0.1, 0, 0.1, 0.004, 0.041, 0.1, 0, 0.1, 0.027, 0, 0, 0, 0, Optimized_NMap
0.5062, 0, 0.14, 0, 1, 0, 0, 0, 0, 0.1, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.004, 0.023, 0.1, 0, 0.1, 0.013, 0, 0, 0, 0, Optimized_WarezClient
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.021, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.041, 0.1, 0, 0.1, 0.027, 0, 0, 0, 0, Optimized_NMap
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.04, 0, 0, 0, 0, 0.1, 0, 0.1, 0.003, 0.135, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.001, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_NMap
0.0002, 0, 0.07, 0, 0.01209, 0.02449, 0, 0, 0, 1, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.209, 0.037, 0.018, 0.002, 0, 0, 0, 0, 0.001, 0, Optimized_WarezClient
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.007, 0, 0, 0, 0, 0.1, 0, 0, 0.04, 0.04, 0.1, 0, 0.003, 0, 0, 0, 0.005, 0.005, Optimized_Back
0, 0.02, 0.09, 0, 0.0148, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0.02, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.022, 0.009, 0.002, 0.009, 0, 0, 0, 0, 0, Optimized_Pod
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.082, 0.082, 0.1, 0, 0.001, 0, 0, 0, 0.017, 0.017, Optimized_Back
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.089, 0.089, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.089, 0.035, 0.001, 0.035, 0, 0, 0, 0, 0, Optimized_TearDrop
0, 0.02, 0.09, 0, 0.0148, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.012, 0.005, 0.008, 0.005, 0, 0.057, 0, 0.001, 0, Optimized_Pod
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.005, 0, 0, 0, 0, 0.1, 0, 0, 0.249, 0.249, 0.1, 0, 0, 0, 0, 0, 0.005, 0.005, Optimized_Back
0.0001, 0, 0.07, 0, 0.01196, 0.02449, 0, 0, 0, 1, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.093, 0.036, 0.002, 0, 0, 0, 0, 0, 0, Optimized_WarezClient
0, 0.01, 0.12, 0, 0.00215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.029, 0.029, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_NMap
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.034, 0, 0, 0, 0, 0.1, 0, 0.1, 0.003, 0.103, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.039, 0.039, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.139, 0.055, 0.046, 0.055, 0, 0.009, 0, 0.037, 0, Optimized_TearDrop
0.0009, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0.075, 0.075, 0.1, 0, 0, 0.006, 0.006, 0.1, 0, 0.017, 0, 0, 0, 0.083, 0.083, Optimized_Back
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.04, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.041, 0.1, 0, 0.1, 0.027, 0, 0, 0, 0, Optimized_NMap
